1397.2900 1.0056 0.9935
1397.3000 0.9350 0.9935
1397.3100 0.8990 0.9936
1397.3200 0.9589 0.9936
1397.3300 1.0213 0.9936
1397.3400 1.0004 0.9937
1397.3500 0.9983 0.9937
1397.3600 0.9870 0.9937
1397.3700 0.9597 0.9937
1397.3800 1.0037 0.9938
1397.3900 0.9787 0.9938
1397.4000 0.9456 0.9938
1397.4100 0.9201 0.9938
1397.4200 0.9890 0.9939
1397.4300 0.9987 0.9939
1397.4400 0.9125 0.9939
1397.4500 0.9310 0.9939
1397.4600 0.9600 0.9939
1397.4700 0.9426 0.9940
1397.4800 0.9497 0.9940
1397.4900 0.9561 0.9940
1397.5000 0.9931 0.9940
1397.5100 0.9800 0.9940
1397.5200 0.9472 0.9941
1397.5300 0.9509 0.9941
1397.5400 0.9800 0.9941
1397.5500 1.0221 0.9941
1397.5600 1.0205 0.9941
1397.5700 0.9640 0.9941
1397.5800 0.9743 0.9941
1397.5900 1.0055 0.9942
1397.6000 0.9401 0.9942
1397.6100 0.9244 0.9942
1397.6200 0.9416 0.9942
1397.6300 0.9521 0.9942
1397.6400 1.0627 0.9942
1397.6500 1.1078 0.9943
1397.6600 1.0415 0.9943
1397.6700 0.9841 0.9943
1397.6800 0.9835 0.9943
1397.6900 0.9880 0.9943
1397.7000 0.9858 0.9944
1397.7100 1.0144 0.9944
1397.7200 0.9695 0.9944
1397.7300 0.9921 0.9944
1397.7400 0.9316 0.9944
1397.7500 0.9483 0.9945
1397.7600 0.9581 0.9945
1397.7700 1.0141 0.9945
1397.7800 0.9474 0.9945
1397.7900 0.9888 0.9945
1397.8000 1.0720 0.9946
1397.8100 1.0674 0.9946
1397.8200 0.9771 0.9946
1397.8300 0.9349 0.9946
1397.8400 0.9815 0.9946
1397.8500 0.9356 0.9947
1397.8600 1.0133 0.9947
1397.8700 1.0119 0.9947
1397.8800 0.9155 0.9947
1397.8900 0.8650 0.9947
1397.9000 0.9079 0.9948
1397.9100 0.9469 0.9948
1397.9200 1.0033 0.9948
1397.9300 1.0050 0.9948
1397.9400 0.9714 0.9948
1397.9500 0.9855 0.9948
1397.9600 0.9827 0.9949
1397.9700 0.9495 0.9949
1397.9800 0.9565 0.9949
1397.9900 0.9733 0.9949
1398.0000 0.9817 0.9949
1398.0100 1.0300 0.9949
1398.0200 1.0228 0.9949
1398.0300 0.9684 0.9950
1398.0400 1.0102 0.9950
1398.0500 1.0229 0.9950
1398.0600 0.9863 0.9950
1398.0700 0.9718 0.9950
1398.0800 0.9661 0.9950
1398.0900 0.9525 0.9950
1398.1000 1.0108 0.9951
1398.1100 1.0035 0.9951
1398.1200 0.9694 0.9951
1398.1300 1.0415 0.9951
1398.1400 1.0069 0.9951
1398.1500 0.9284 0.9951
1398.1600 1.0276 0.9951
1398.1700 0.9388 0.9951
1398.1800 1.0262 0.9951
1398.1900 0.9404 0.9952
1398.2000 0.9330 0.9952
1398.2100 1.0670 0.9952
1398.2200 0.9705 0.9952
1398.2300 0.9638 0.9952
1398.2400 0.9872 0.9952
1398.2500 0.9467 0.9952
1398.2600 1.0632 0.9952
1398.2700 0.9782 0.9952
1398.2800 1.0080 0.9952
1398.2900 1.0643 0.9952
1398.3000 0.9758 0.9953
1398.3100 0.9641 0.9953
1398.3200 1.0042 0.9953
1398.3300 0.9921 0.9953
1398.3400 0.9704 0.9953
1398.3500 0.9636 0.9953
1398.3600 1.0260 0.9953
1398.3700 1.0108 0.9953
1398.3800 1.0046 0.9953
1398.3900 1.0135 0.9953
1398.4000 1.0687 0.9953
1398.4100 0.9367 0.9953
1398.4200 0.9902 0.9953
1398.4300 1.0417 0.9953
1398.4400 1.0737 0.9953
1398.4500 1.0902 0.9953
1398.4600 1.0056 0.9953
1398.4700 1.0057 0.9954
1398.4800 0.9786 0.9954
1398.4900 0.9448 0.9954
1398.5000 0.9881 0.9954
1398.5100 1.0357 0.9954
1398.5200 1.0037 0.9954
1398.5300 1.0892 0.9954
1398.5400 1.0290 0.9954
1398.5500 1.0035 0.9954
1398.5600 0.9867 0.9954
1398.5700 1.0689 0.9954
1398.5800 1.0196 0.9954
1398.5900 1.0163 0.9954
1398.6000 1.1550 0.9954
1398.6100 1.1162 0.9954
1398.6200 1.1576 0.9954
1398.6300 1.0709 0.9954
1398.6400 1.0552 0.9954
1398.6500 1.1241 0.9954
1398.6600 1.0664 0.9954
1398.6700 0.9821 0.9954
1398.6800 1.0222 0.9954
1398.6900 0.9982 0.9954
1398.7000 1.0463 0.9954
1398.7100 1.1147 0.9954
1398.7200 0.9808 0.9954
1398.7300 0.9798 0.9954
