wave flux_0kms flux_-120kms flux_-130kms flux_-140kms flux_-150kms ISM_attenuation
1.215035000000066248e+03 1.579337370420801739e-14 3.887677404042153534e-13 4.285364242337097717e-13 4.580743880425871581e-13 4.747809590110256579e-13 9.132583165491835464e-01
1.215040000000066357e+03 1.644313179194802249e-14 3.941171138560432023e-13 4.327926356572307951e-13 4.608702998398284758e-13 4.758641549839817255e-13 9.119394222403055528e-01
1.215045000000066466e+03 1.712630045583013702e-14 3.993541912716453193e-13 4.368867607242474133e-13 4.634658616156761491e-13 4.767258827968103522e-13 9.105906606939037085e-01
1.215050000000066575e+03 1.784429475016969131e-14 4.044724382446997252e-13 4.408133272403297992e-13 4.658574509990902294e-13 4.773649147188938239e-13 9.092111543319774114e-01
1.215055000000066684e+03 1.859856527365567182e-14 4.094654042820005985e-13 4.445670520604336051e-13 4.680417178309838364e-13 4.777803393283851048e-13 9.077999717596608731e-01
1.215060000000066793e+03 1.939059749024433037e-14 4.143267362695245590e-13 4.481428529285410987e-13 4.700155919908590954e-13 4.779715636804213938e-13 9.063560898232631002e-01
1.215065000000066902e+03 2.022191092314946514e-14 4.190501918774065547e-13 4.515358599419394090e-13 4.717762905938683574e-13 4.779383147187585290e-13 9.048785681771273071e-01
1.215070000000067012e+03 2.109405821661123003e-14 4.236296528645047349e-13 4.547414266039807597e-13 4.733213245346875846e-13 4.776806399261199336e-13 9.033663803396170255e-01
1.215075000000067121e+03 2.200862406025726088e-14 4.280591382430843066e-13 4.577551404302426696e-13 4.746485043566615785e-13 4.771989072110920872e-13 9.018184362002080734e-01
1.215080000000067230e+03 2.296722397103239664e-14 4.323328172641548609e-13 4.605728330742241008e-13 4.757559454268488504e-13 4.764938040319446702e-13 9.002335644548875582e-01
1.215085000000067339e+03 2.397150292786280560e-14 4.364450221841462102e-13 4.631905899400668929e-13 4.766420723998439389e-13 4.755663357602950496e-13 8.986106730887453153e-01
1.215090000000067448e+03 2.502313385444247897e-14 4.403902607739178685e-13 4.656047592512855833e-13 4.773056229555767807e-13 4.744178232900706237e-13 8.969485625387105809e-01
1.215095000000067557e+03 2.612381594578071680e-14 4.441632285315502270e-13 4.678119605461026849e-13 4.777456507986733474e-13 4.730498998997286164e-13 8.952459482796715218e-01
1.215100000000067666e+03 2.727527283443416412e-14 4.477588205609827317e-13 4.698090925717311758e-13 4.779615279094038235e-13 4.714645073781671903e-13 8.935014955539303250e-01
1.215105000000067776e+03 2.847925059266200772e-14 4.511721430793199102e-13 4.715933405518018089e-13 4.779529460387196765e-13 4.696638914271936030e-13 8.917139196516543631e-01
1.215110000000067885e+03 2.973751556709189789e-14 4.543985245165428902e-13 4.731621828030952363e-13 4.777199174423995738e-13 4.676505963557842960e-13 8.898818170582812881e-01
1.215115000000067994e+03 3.105185204286675713e-14 4.574335261724187754e-13 4.745133966798092120e-13 4.772627748518560261e-13 4.654274590836877430e-13 8.880036648937255084e-01
1.215120000000068103e+03 3.242405973465642682e-14 4.602729523966011356e-13 4.756450638257453243e-13 4.765821706817002985e-13 4.629976024741493897e-13 8.860779467005192034e-01
1.215125000000068212e+03 3.385595110236805358e-14 4.629128602592598394e-13 4.765555747170419407e-13 4.756790754767062669e-13 4.603644280176945210e-13 8.841031344329759456e-01
1.215130000000068321e+03 3.534934848986926788e-14 4.653495686810480384e-13 4.772436324803944773e-13 4.745547756033500647e-13 4.575316078909594134e-13 8.820775826439318790e-01
1.215135000000068430e+03 3.690608108555428381e-14 4.675796669928237422e-13 4.777082559740838640e-13 4.732108701936113739e-13 4.545030764165198793e-13 8.799994788780372001e-01
1.215140000000068540e+03 3.852798170412817364e-14 4.696000228972684649e-13 4.779487821215659422e-13 4.716492673511999174e-13 4.512830209515137832e-13 8.778670933338532656e-01
1.215145000000068649e+03 4.021688338956495802e-14 4.714077898063907281e-13 4.779648674898529393e-13 4.698721796328075210e-13 4.478758722345872828e-13 8.756786015445006122e-01
1.215150000000068758e+03 4.197461583980343365e-14 4.730004135308554003e-13 4.777564891074264679e-13 4.678821188193646609e-13 4.442862942223014488e-13 8.734320575880643034e-01
1.215155000000068867e+03 4.380300165438404175e-14 4.743756382991355851e-13 4.773239445189563511e-13 4.656818899945996893e-13 4.405191734476168092e-13 8.711253202249885641e-01
1.215160000000068976e+03 4.570385240689929948e-14 4.755315120866315936e-13 4.766678510766412998e-13 4.632745849504421729e-13 4.365796079344193939e-13 8.687563830984110780e-01
1.215165000000069085e+03 4.767896454482312591e-14 4.764663912371320557e-13 4.757891444705357520e-13 4.606635749409694974e-13 4.324728957032563341e-13 8.663230670185477766e-01
1.215170000000069194e+03 4.973011512000729348e-14 4.771789443613028189e-13 4.746890765027602244e-13 4.578525028086692952e-13 4.282045229045135829e-13 8.638230501809082140e-01
1.215175000000069303e+03 5.185905735387497342e-14 4.776681554992585392e-13 4.733692121130054701e-13 4.548452745087552100e-13 4.237801516161829053e-13 8.612538196635657339e-01
1.215180000000069413e+03 5.406751604210901898e-14 4.779333265367007052e-13 4.718314256652266201e-13 4.516460500591367908e-13 4.192056073441339965e-13 8.586130073545842345e-01
1.215185000000069522e+03 5.635718280441593756e-14 4.779740788665791962e-13 4.700778965078609035e-13 4.482592339453861114e-13 4.144868662634215127e-13 8.558980075081370487e-01
1.215190000000069631e+03 5.872971118574805484e-14 4.777903542907390423e-13 4.681111038222883584e-13 4.446894650116696995e-13 4.096300422396231490e-13 8.531060218678235829e-01
1.215195000000069740e+03 6.118671161618331221e-14 4.773824151585498158e-13 4.659338207765857334e-13 4.409416058701069594e-13 4.046413736695120607e-13 8.502341249760165809e-01
1.215200000000069849e+03 6.372974623748634060e-14 4.767508437420510543e-13 4.635491080038674257e-13 4.370207318623751844e-13 3.995272101805297453e-13 8.472794607570205416e-01
1.215205000000069958e+03 6.636032360521159305e-14 4.758965408497005479e-13 4.609603064266844075e-13 4.329321196086076853e-13 3.942939992285294422e-13 8.442389027666362677e-01
1.215210000000070067e+03 6.907989327604607871e-14 4.748207236833444534e-13 4.581710294510285249e-13 4.286812351797034059e-13 3.889482726331193978e-13 8.411090289446252477e-01
1.215215000000070177e+03 7.188984029093272293e-14 4.735249229455448830e-13 4.551851545554693546e-13 4.242737219301057045e-13 3.834966330896460026e-13 8.378863740529222115e-01
1.215220000000070286e+03 7.479147956534989798e-14 4.720109792068902273e-13 4.520068143028242793e-13 4.197153880288864457e-13 3.779457406964213055e-13 8.345672707788496236e-01
1.215225000000070395e+03 7.778605019895899416e-14 4.702810385453559459e-13 4.486403868035213118e-13 4.150121937276070736e-13 3.723022995352294118e-13 8.311474458790728548e-01
1.215230000000070504e+03 8.087470971764985510e-14 4.683375474721764387e-13 4.450904856614473553e-13 4.101702384039072628e-13 3.665730443424308666e-13 8.276213412943567160e-01
1.215235000000070613e+03 8.405852826182485016e-14 4.661832471610246518e-13 4.413619494345883909e-13 4.051957474200995519e-13 3.607647273071490726e-13 8.239813699394177293e-01
1.215240000000070722e+03 8.733848273554976612e-14 4.638211669995515331e-13 4.374598306441384563e-13 4.000950588362249725e-13 3.548841050320512648e-13 8.202144448524640863e-01
1.215245000000070831e+03 9.071545093196850530e-14 4.612546174845214215e-13 4.333893843669942429e-13 3.948746100170467951e-13 3.489379256911528603e-13 8.162955126420311514e-01
1.215250000000070941e+03 9.419020565111668605e-14 4.584871824838662899e-13 4.291560564476460896e-13 3.895409241723343104e-13 3.429329164178757409e-13 8.121744228109124553e-01
1.215255000000071050e+03 9.776340882698057944e-14 4.555227108909740810e-13 4.247654713664239521e-13 3.841005968695153749e-13 3.368757709552813405e-13 8.077524063227526918e-01
1.215260000000071159e+03 1.014356056813185245e-13 4.523653076984122727e-13 4.202234198018595127e-13 3.785602825573585192e-13 3.307731375989998039e-13 8.028394123183216768e-01
1.215265000000071268e+03 1.052072189223966505e-13 4.490193245200571295e-13 4.155358459255702720e-13 3.729266811387851627e-13 3.246316074618775257e-13 7.970879919748782294e-01
1.215270000000071377e+03 1.090785430073784286e-13 4.454893495922501235e-13 4.107088344685737541e-13 3.672065246302204998e-13 3.184577030877872475e-13 7.899000975816434789e-01
1.215275000000071486e+03 1.130497384876472096e-13 4.417801972861259041e-13 4.057485975982810535e-13 3.614065639440612644e-13 3.122578674403898281e-13 7.803165193929130217e-01
1.215280000000071595e+03 1.171208264568274317e-13 4.378968971646461551e-13 4.006614616456114030e-13 3.555335558298877036e-13 3.060384532909172567e-13 7.669197856242322420e-01
1.215285000000071705e+03 1.212916831216981018e-13 4.338446826191269674e-13 3.954538537217118058e-13 3.495942500089730795e-13 2.998057130272650473e-13 7.478207363722481071e-01
1.215290000000071814e+03 1.255620345165595977e-13 4.296289791211560056e-13 3.901322882636528814e-13 3.435953765354571684e-13 2.935657889048550694e-13 7.208306130496704434e-01
1.215295000000071923e+03 1.299314513819165743e-13 4.252553921267634286e-13 3.847033535482187851e-13 3.375436334162551815e-13 2.873247037578580650e-13 6.839178160400165574e-01
1.215300000000072032e+03 1.343993442285700919e-13 4.207296946705236235e-13 3.791736982125018280e-13 3.314456745203802373e-13 2.810883521874653202e-13 6.359560992406678714e-01
1.215305000000072141e+03 1.389649586083723817e-13 4.160578146879341153e-13 3.735500178194748419e-13 3.253080978068713315e-13 2.748624922419737883e-13 5.775651956554767041e-01
1.215310000000072250e+03 1.436273706129786198e-13 4.112458221049287967e-13 3.678390415060284117e-13 3.191374338989480906e-13 2.686527376015056093e-13 5.116155536258389924e-01
1.215315000000072359e+03 1.483854826219320356e-13 4.062999157337456215e-13 3.620475187501507430e-13 3.129401350303668631e-13 2.624645502782421976e-13 4.429486337582455580e-01
1.215320000000072469e+03 1.532380193213399990e-13 4.012264100145785286e-13 3.561822062929880112e-13 3.067225643882395202e-13 2.563032338411053790e-13 3.772417034132499736e-01
1.215325000000072578e+03 1.581835240142302027e-13 3.960317216424969319e-13 3.502498552504618522e-13 3.004909858748010107e-13 2.501739271718869745e-13 3.195206564376484870e-01
1.215330000000072687e+03 1.632203552434259440e-13 3.907223561190273523e-13 3.442571984479455661e-13 2.942515543087901918e-13 2.440815987579115908e-13 2.730952196771243012e-01
1.215335000000072796e+03 1.683466837474333204e-13 3.853048942675466052e-13 3.382109380102186391e-13 2.880103060852405830e-13 2.380310415244294586e-13 2.393662260757506433e-01
1.215340000000072905e+03 1.735604897694022953e-13 3.797859787512518492e-13 3.321177332375357883e-13 2.817731503105802392e-13 2.320268682080817717e-13 2.183655207205315307e-01
1.215345000000073014e+03 1.788595607386947393e-13 3.741723006319441018e-13 3.259841887971683236e-13 2.755458604280171312e-13 2.260735072709631146e-13 2.095431577613640906e-01
1.215350000000073123e+03 1.842414893439743374e-13 3.684705860071951961e-13 3.198168432582178412e-13 2.693340663462460581e-13 2.201751993530409925e-13 2.123742324697690254e-01
1.215355000000073233e+03 1.897036720160202981e-13 3.626875827626719713e-13 3.136221579958590061e-13 2.631432470825692050e-13 2.143359942589761692e-13 2.265797893964194565e-01
1.215360000000073342e+03 1.952433078376599173e-13 3.568300474754630809e-13 3.074065064894656091e-13 2.569787239295778534e-13 2.085597484737332301e-13 2.519304165693913578e-01
1.215365000000073451e+03 2.008573978973158726e-13 3.509047325032088739e-13 3.011761640373030931e-13 2.508456541526061633e-13 2.028501231997803983e-13 2.877105194624079987e-01
1.215370000000073560e+03 2.065427451016735691e-13 3.449183732926697105e-13 2.949372979086543729e-13 2.447490252232539317e-13 1.972105829071572582e-13 3.320600450934138581e-01
1.215375000000073669e+03 2.122959544618916895e-13 3.388776759400987802e-13 2.886959579523825937e-13 2.386936495923777760e-13 1.916443943862435994e-13 3.815772147830822081e-01
1.215380000000073778e+03 2.181134338666079798e-13 3.327893050344112803e-13 2.824580676790402499e-13 2.326841600040986763e-13 1.861546262916931787e-13 4.315793488138205403e-01
1.215385000000073887e+03 2.239913953537398664e-13 3.266598718126759195e-13 2.762294158317119920e-13 2.267250053505446877e-13 1.807441491647126416e-13 4.770955223655985455e-01
1.215390000000073996e+03 2.299258568917346273e-13 3.204959226559021353e-13 2.700156484588429226e-13 2.208204470652824063e-13 1.754156359196638714e-13 5.141486835366250174e-01
1.215395000000074106e+03 2.359126446795104000e-13 3.143039279514659281e-13 2.638222615003562426e-13 2.149745560516664306e-13 1.701715627798544663e-13 5.406511416646242463e-01
1.215400000000074215e+03 2.419473959728311087e-13 3.080902713468169145e-13 2.576545938964219180e-13 2.091912101406732986e-13 1.650142106463601449e-13 5.565152592973130474e-01
1.215405000000074324e+03 2.480255624432928082e-13 3.018612394173472517e-13 2.515178212263000406e-13 2.034740920711924483e-13 1.599456668827885666e-13 5.631051770867643302e-01
1.215410000000074433e+03 2.541424140744682651e-13 2.956230117694922126e-13 2.454169498827623293e-13 1.978266879842153772e-13 1.549678274980564467e-13 5.624445509063511484e-01
1.215415000000074542e+03 2.602930435980586594e-13 2.893816515982715417e-13 2.393568117857026614e-13 1.922522864209107776e-13 1.500823997085054444e-13 5.565633239480207717e-01
1.215420000000074651e+03 2.664723714711554510e-13 2.831430967165908875e-13 2.333420596366814652e-13 1.867539778131969451e-13 1.452909048600300617e-13 5.471321753345000927e-01
1.215425000000074760e+03 2.726751513939141727e-13 2.769131510717028346e-13 2.273771627143250153e-13 1.813346544541281173e-13 1.405946816903321467e-13 5.353566211052818158e-01
1.215430000000074870e+03 2.788959763651009531e-13 2.706974767622918909e-13 2.214664032087234190e-13 1.759970109342005656e-13 1.359948899109489126e-13 5.220183616122727743e-01
1.215435000000074979e+03 2.851292852710927332e-13 2.645015865677031709e-13 2.156138730912423840e-13 1.707435450285619641e-13 1.314925140883285080e-13 5.075799837093611933e-01
1.215440000000075088e+03 2.913693700020094363e-13 2.583308369988873809e-13 2.098234715144967696e-13 1.655765590190747648e-13 1.270883678029404584e-13 4.922939644163522588e-01
1.215445000000075197e+03 2.976103830867239036e-13 2.521904218786991391e-13 2.040989027356290176e-13 1.604981614342414421e-13 1.227830980652143288e-13 4.762866442528973510e-01
1.215450000000075306e+03 3.038463458365580692e-13 2.460853664572628610e-13 1.984436745544984516e-13 1.555102691891508278e-13 1.185771899669869654e-13 4.596128792382307982e-01
1.215455000000075415e+03 3.100711569855254480e-13 2.400205220662218721e-13 1.928610972569253540e-13 1.506146101068493461e-13 1.144709715471150731e-13 4.422893960124898993e-01
1.215460000000075524e+03 3.162786018130393880e-13 2.340005613138193000e-13 1.873542830517489189e-13 1.458127258018761959e-13 1.104646188499615700e-13 4.243198193173903787e-01
1.215465000000075634e+03 3.224623617330712171e-13 2.280299738209318621e-13 1.819261459891530620e-13 1.411059749061343526e-13 1.065581611555983697e-13 4.056985511279681544e-01
1.215470000000075743e+03 3.286160243318364236e-13 2.221130624963900468e-13 1.765794023464949322e-13 1.364955366167920856e-13 1.027514863607728011e-13 3.864112226617176793e-01
1.215475000000075852e+03 3.347330938342014198e-13 2.162539403481898093e-13 1.713165714667394513e-13 1.319824145455236613e-13 9.904434648996360360e-14 3.664255733512470914e-01
1.215480000000075961e+03 3.408070019771591935e-13 2.104565278255222824e-13 1.661399770335580013e-13 1.275674408481061132e-13 9.543636331619583497e-14 3.456796566548718808e-01
1.215485000000076070e+03 3.468311192669278405e-13 2.047245506849381733e-13 1.610517487661999417e-13 1.232512806131801444e-13 9.192703407169163808e-14 3.240303994102278762e-01
1.215490000000076179e+03 3.527987665944778069e-13 1.990615383724184568e-13 1.560538245163839255e-13 1.190344364888654412e-13 8.851573722890040069e-14 3.011722567047486199e-01
